Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Latitude;Longitude
2550000;1700;348;3;2;1;1;0;0;0;0;República;-23.5446487;-46.6431909
420000;450;67;3;2;1;1;0;0;1;0;Tucuruvi;-23.476017000000002;-46.60725
900000;1554;192;3;2;1;1;0;0;0;0;República;-23.5458801;-46.6431665
274999;340;65;3;2;1;1;0;0;1;0;Itaquera;-23.5293209;-46.455579
199000;220;40;2;1;0;1;0;0;1;0;Vila Prudente;-23.500242800000002;-46.6276118
590000;1082;86;3;1;0;1;0;0;0;0;Consolação;-23.5530965;-46.655600899999996
526000;400;70;2;2;1;1;0;0;1;0;Mooca;;
699000;0;83;3;2;1;2;1;0;1;0;Santo Amaro;-23.644568;-46.72136
650000;930;112;2;1;0;1;0;0;0;0;Jardim Paulista;-23.5740524;-46.6558869
331500;350;36;1;1;0;1;1;0;1;0;Santa Cecília;-23.540749899999998;-46.6467891
190000;150;56;2;1;0;1;0;0;0;0;Artur Alvim;;
370000;450;45;2;1;0;1;0;1;1;0;Bom Retiro;-23.5272343;-46.632163299999995
650000;800;110;3;2;1;1;0;0;0;0;Liberdade;;
156800;150;41;2;1;0;1;0;0;0;0;Itaquera;-23.5488184;-46.4562623
3200000;2300;173;3;4;3;3;1;1;1;0;Moema;-23.6000751;-46.67166629999999
190000;495;53;2;1;0;1;0;0;0;0;Cidade Líder;-23.6155984;-46.4158008
700000;650;52;1;2;1;1;0;1;1;0;Itaim Bibi;-23.5851468;-46.6766559
517000;710;48;1;1;0;1;1;0;1;0;Bela Vista;-23.552393;-46.6537895
280000;150;59;2;2;1;1;0;0;0;0;Freguesia do Ó;-23.490197;-46.706443
315000;450;59;3;2;1;1;1;1;1;0;Parque do Carmo;-23.587965;-46.488381
620000;650;94;3;2;1;2;0;0;1;0;Barra Funda;-23.527031100000002;-46.6508283
1390000;850;152;3;5;3;2;0;1;1;0;Tatuapé;-23.531057999999998;-46.577621
304968;330;59;3;2;1;1;0;0;1;0;Jaçanã;-23.4777783;-46.5734555
1050000;940;119;2;3;2;2;1;0;1;0;Carrão;-23.554621;-46.542072999999995
230000;300;51;2;2;1;1;0;0;0;0;Cursino;-23.602991;-46.625538
238000;390;51;2;2;1;1;1;0;1;0;Vila Curuçá;-23.507291;-46.424997
747800;1000;122;4;1;3;2;1;0;1;0;Vila Andrade;-23.625845;-46.740025
340000;0;56;2;2;1;1;1;0;0;0;Freguesia do Ó;-23.488877;-46.694053000000004
130000;270;45;2;2;1;1;1;0;0;0;Cidade Tiradentes;-23.595;-46.408663
340000;500;52;2;1;0;1;0;0;1;0;Carrão;-23.5449483;-46.546919700000004
2449400;0;250;4;5;4;4;1;0;1;0;Santo Amaro;-23.626414999999998;-46.696833000000005
250000;400;70;3;2;1;1;0;0;0;0;Grajaú;-23.772192999999998;-46.668294
365000;390;67;3;2;1;1;0;0;1;0;Jaçanã;-23.465702;-46.585427
622112;0;92;3;3;1;2;1;0;1;0;Morumbi;-23.617896;-46.743288
470000;520;66;2;2;1;1;0;0;0;0;Cangaíba;-23.532518;-46.569268
1500000;1650;156;4;5;3;3;0;0;0;0;Vila Madalena;-23.552595999999998;-46.691106
723998;0;67;2;2;1;1;0;0;1;0;Consolação;-23.550384;-46.647483
290000;590;65;3;2;1;1;1;0;0;0;Cidade Ademar;-23.668748;-46.673438
540000;850;84;3;3;1;2;1;1;1;0;Saúde;-23.62424;-46.604597
225000;250;42;2;2;1;1;1;0;1;0;Sé;-23.606131;-46.552166
195000;362;45;1;1;0;0;0;0;0;0;Brás;-23.552421600000002;-46.616848299999994
652000;1000;103;4;3;1;2;1;0;1;0;Carrão;-23.550535;-46.530384000000005
800000;1224;93;2;3;1;2;0;0;0;0;Pinheiros;-23.556784;-46.680275
430000;450;62;2;2;1;2;0;1;1;0;Vila Andrade;-23.629662;-46.742723
685900;580;96;3;3;1;2;1;0;1;1;Carrão;-23.540323;-46.551478
426000;640;82;3;1;0;1;0;1;1;0;Mandaqui;-23.4723706;-46.6534311
189000;0;37;2;1;0;0;1;0;1;1;Liberdade;-23.554012;-46.6305266
620000;480;51;2;1;0;1;0;0;1;0;Consolação;-23.553337399999997;-46.6572429
2067000;1000;125;3;2;1;2;0;0;1;0;Moema;-23.6028399;-46.667372
585000;600;62;2;2;1;1;1;1;1;0;Cursino;-23.620624;-46.616264
1890000;1450;127;3;3;2;2;1;0;1;0;Moema;-23.599066;-46.672734999999996
430000;450;62;3;2;1;1;0;0;1;0;Pari;-23.52529;-46.603235
270000;280;35;1;1;0;0;1;0;0;0;Sé;-23.5488061;-46.6383981
329000;500;50;2;2;0;1;0;0;1;0;Jaçanã;-23.4627294;-46.5862355
542000;600;60;2;2;1;1;1;0;0;0;Brooklin;-23.629070000000002;-46.688997
375000;358;63;2;1;0;1;0;0;0;0;Alto de Pinheiros;-23.542355399999998;-46.716605
285000;0;50;2;2;1;1;0;0;1;0;Pirituba;-23.501005;-46.723175
455000;709;74;3;2;1;1;0;0;0;0;Santana;-23.500048;-46.6298508
1060000;950;101;3;3;2;2;1;0;0;0;Lapa;-23.523533999999998;-46.699701
186000;150;55;3;1;0;1;0;0;0;0;José Bonifácio;-23.5471637;-46.4422208
135000;0;45;2;1;0;1;0;0;0;0;Cidade Tiradentes;-23.5664716;-46.40141320000001
95000;110;47;2;2;1;1;0;0;0;0;Cidade Tiradentes;-23.600123;-46.396429
490245;550;65;2;2;1;1;0;0;1;0;Mooca;-23.5618259;-46.58019229999999
400000;0;65;3;2;1;1;0;0;0;0;Brás;-23.5496259;-46.6113732
926012;700;79;2;2;1;2;0;0;0;0;Brooklin;-23.6251021;-46.693076700000006
447000;500;59;2;2;1;1;1;0;1;0;Santa Cecília;-23.532864;-46.651301000000004
160000;170;43;3;2;1;1;0;0;0;0;Lajeado;-23.541180999999998;-46.405825
290000;400;58;2;2;1;1;1;0;1;0;Jaçanã;-23.462729;-46.586234999999995
190000;130;40;2;1;0;1;0;0;1;0;Vila Curuçá;-23.508837600000003;-46.4189644
230000;300;60;1;1;0;0;0;0;0;0;Sé;-23.5537405;-46.630227399999995
326134;420;61;2;2;1;1;1;0;1;0;Sacomã;-23.613999;-46.597485
361150;0;64;2;2;1;1;1;0;1;0;Sacomã;-23.613999;-46.597485
1450000;1000;160;2;3;1;1;1;1;0;0;Moema;-23.607031;-46.669089
470000;550;59;2;2;1;1;0;0;1;0;Santa Cecília;-23.5315174;-46.6510723
630000;580;65;2;2;1;2;1;1;1;0;Casa Verde;-23.514394;-46.6570884
190000;400;52;2;2;1;1;0;0;0;0;Lajeado;-23.512864999999998;-46.436892
243800;250;55;2;2;1;1;0;0;0;0;Vila Curuçá;-23.505703;-46.425298
195000;160;56;2;1;0;1;0;0;0;0;Artur Alvim;-23.5517207;-46.4917674
399000;400;74;3;3;1;2;1;0;1;0;Vila Formosa;-23.574462;-46.533401
1900000;0;160;3;5;2;2;1;0;1;0;Pinheiros;-23.550855;-46.680004
390000;0;65;2;2;1;1;0;0;0;0;Mandaqui;-23.482323;-46.635628000000004
550000;1400;87;3;2;1;2;0;1;0;0;Tatuapé;-23.544691500000003;-46.5719649
280000;390;62;2;2;1;2;0;0;0;0;Jaçanã;-23.462101999999998;-46.585879
660000;450;107;3;2;1;2;0;0;0;0;Cidade Ademar;-23.6605957;-46.6674919
1650000;0;274;3;5;2;3;0;0;0;0;Campo Grande;;
954000;1200;106;3;2;1;2;0;0;1;0;Alto de Pinheiros;-23.5402332;-46.7156066
190000;190;56;2;1;0;1;0;0;0;0;Artur Alvim;;
330000;498;64;3;2;1;1;1;1;1;0;Cidade Ademar;-23.667299;-46.672909999999995
380000;0;39;1;2;1;1;1;0;1;0;República;-23.542631;-46.64349
380000;550;67;3;2;1;1;0;0;1;0;Carrão;-23.5383222;-46.5490223
430000;0;82;2;1;0;1;0;0;0;0;Mandaqui;-23.4825685;-46.6469685
670000;799;78;3;3;1;2;1;0;1;0;Vila Leopoldina;-23.525499;-46.738791
280000;270;52;2;2;1;1;1;0;0;0;Vila Prudente;-23.59838;-46.576229
620000;1289;128;3;3;1;3;1;1;1;0;São Miguel;-23.493838;-46.447801
207000;0;47;2;2;1;1;1;0;0;0;Vila Jacuí;-23.501855;-46.456385
159900;100;30;1;1;0;0;0;0;0;0;Cangaíba;-23.5062693;-46.51983370000001
650000;1500;197;3;3;0;1;0;0;0;0;Bom Retiro;-23.5293315;-46.635015100000004
390000;500;70;2;2;1;1;1;0;1;0;Brás;-23.550751;-46.618216
266000;280;65;2;1;0;1;0;0;1;0;Ponte Rasa;;
1300000;1144;116;3;4;2;2;1;0;1;0;Perdizes;-23.537575;-46.688952
550000;0;80;3;2;1;3;0;0;1;0;Mandaqui;-23.4733964;-46.637236
650000;1800;294;3;2;1;1;0;0;0;0;Bom Retiro;-23.5264014;-46.639625200000005
219000;230;41;2;2;1;1;1;0;1;1;Cachoeirinha;-23.475710999999997;-46.659506
2080000;1100;225;3;4;3;4;0;1;1;0;Tatuapé;;
259000;355;50;2;2;1;1;1;0;1;0;Ponte Rasa;-23.515911;-46.497305
746000;0;67;2;2;1;1;1;0;0;0;Butantã;-23.573691;-46.710177
495900;700;69;2;2;1;1;0;0;1;0;Liberdade;-23.5588607;-46.63381270000001
1330000;1600;155;4;2;1;3;0;0;0;0;Perdizes;-23.5283864;-46.680828999999996
480000;638;68;3;2;1;1;0;0;0;0;Bom Retiro;-23.5243239;-46.6473875
660000;755;87;3;1;0;1;0;0;1;0;Água Rasa;-23.5598171;-46.5693221
295000;500;66;3;2;0;1;0;0;1;0;Campo Limpo;-23.500242800000002;-46.6276118
742000;0;152;3;4;1;2;1;1;1;0;São Miguel;-23.499466;-46.449633
149900;190;41;2;1;0;0;0;0;0;0;Campo Limpo;-23.654895;-46.7574251
585000;0;74;2;2;1;1;0;0;1;0;Casa Verde;-23.514394;-46.6570884
599000;420;65;2;2;1;1;1;0;1;0;Saúde;-23.619295;-46.641394
503000;450;77;3;2;1;1;1;0;1;0;Butantã;-23.591649;-46.738558000000005
880000;1150;122;3;2;1;1;0;0;0;0;Jardim Paulista;-23.5716022;-46.6528257
236802;0;47;2;1;0;0;0;0;0;0;Parque do Carmo;-23.603865600000002;-46.468649
249000;434;50;2;1;0;1;0;0;0;0;Cidade Ademar;-23.668123;-46.6605649
238000;100;47;2;2;1;1;1;0;0;0;Vila Jacuí;-23.5018558;-46.45638579999999
363000;500;67;3;2;1;2;1;0;1;0;Vila Sônia;-23.59747;-46.73809
550000;0;100;1;2;1;1;1;0;0;0;Brooklin;-23.610462;-46.684729
2000000;2294;163;4;3;2;3;1;0;1;0;Alto de Pinheiros;-23.539216;-46.713772999999996
267000;0;44;2;2;1;1;1;0;0;0;Pirituba;-23.499895000000002;-46.724825
1210000;2200;48;1;2;1;1;0;0;1;0;Itaim Bibi;-23.596014;-46.680578999999994
135000;150;56;3;2;1;1;0;0;0;0;Guaianazes;-23.564266;-46.404911
233000;500;54;2;2;1;1;1;0;1;0;Cidade Líder;-23.564777;-46.47678
326900;0;61;2;2;1;1;0;0;1;0;Sacomã;-23.614067000000002;-46.597784000000004
389900;450;49;2;2;1;1;0;1;1;0;Lapa;-23.517801000000002;-46.715443
540000;400;69;2;2;1;1;1;0;1;0;Barra Funda;;
600000;960;106;3;2;1;2;0;0;0;0;Rio Pequeno;-23.563943;-46.753145
200000;0;34;1;2;1;1;0;0;1;0;Liberdade;-23.553501;-46.628189
1050000;0;93;3;2;1;3;0;0;1;0;Cursino;-23.600229000000002;-46.620725
500000;1600;130;3;4;1;3;1;0;1;0;Morumbi;-23.621133;-46.739036
149800;250;68;2;2;1;1;0;0;0;0;Medeiros;;
198000;225;45;2;2;1;1;0;1;0;0;Cidade Líder;-23.564088;-46.477392
410000;430;60;3;2;1;1;1;0;0;0;Campo Grande;-23.670335;-46.678553
480000;700;68;1;2;1;1;0;1;1;0;Jabaquara;-23.638801;-46.638687
470000;709;75;2;2;1;1;1;0;1;0;Tucuruvi;-23.461469;-46.615365999999995
212000;400;50;2;1;0;1;0;0;0;0;Penha;-23.5354279;-46.5546253
1020000;0;105;3;2;1;3;0;0;1;0;Perdizes;-23.5358501;-46.6802777
162900;290;33;1;2;1;0;0;0;0;0;Brás;;
194000;200;34;2;2;1;1;1;0;0;0;Freguesia do Ó;-23.50281;-46.685789
620000;580;82;3;2;1;1;1;0;1;0;Vila Sônia;-23.598599;-46.741489
7765616;0;279;4;6;4;4;1;0;1;0;Iguatemi;-23.585487;-46.681676
850000;850;85;1;2;1;2;0;1;1;0;Vila Mariana;-23.605099;-46.633507
199000;220;64;2;1;0;1;0;0;1;0;Penha;-23.5252366;-46.5475598
350000;1500;36;1;1;0;1;0;0;1;0;Bela Vista;-23.572515300000003;-46.6514072
369000;0;50;2;1;0;1;0;0;0;0;Barra Funda;-23.5270398;-46.64891179999999
485000;650;70;3;2;1;1;1;0;1;0;Jaguaré;-23.550074;-46.734945
320000;380;51;2;2;1;1;0;0;0;0;Socorro;-23.673575;-46.714152
585000;900;55;2;2;1;1;0;0;1;0;Santa Cecília;-23.5350634;-46.6552164
300000;399;64;3;2;1;1;1;0;1;0;Jardim Ângela;-23.597539;-46.541123999999996
252900;220;46;2;2;1;1;1;1;0;0;São Lucas;-23.606614;-46.525285
335000;405;65;2;2;1;1;0;0;1;0;São Lucas;-23.5928482;-46.5439367
215000;150;48;2;1;0;1;0;0;1;0;Guaianazes;-23.5576493;-46.4236034
450000;0;63;2;2;1;1;0;0;0;0;Água Rasa;-23.578094;-46.562798
260000;300;47;2;1;0;1;1;0;1;0;Cidade Líder;-23.567996899999997;-46.4807081
298900;360;52;2;1;0;1;0;0;1;0;Sé;-23.5524703;-46.6294126
341000;450;75;2;1;0;2;0;0;0;0;Jaçanã;-23.4621027;-46.585879299999995
270000;450;50;2;1;0;1;0;0;1;0;Ermelino Matarazzo;;
795000;854;75;2;3;1;2;1;0;1;0;Brooklin;-23.612108;-46.681819
485600;400;68;2;2;1;2;1;0;1;1;Carrão;-23.540323;-46.551478
1270000;1089;156;3;5;3;2;1;0;1;0;Jaguaré;-23.55538;-46.737744
280000;375;54;2;1;0;1;0;0;0;0;Brás;-23.5369443;-46.594066
1100000;1000;94;3;3;1;1;1;0;0;0;Vila Madalena;-23.543664;-46.704285
205700;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
653000;450;74;3;3;1;1;1;0;1;0;Butantã;-23.582798999999998;-46.717199
354000;0;57;2;2;1;1;1;0;1;0;Brás;-23.549369;-46.615691999999996
220000;300;57;2;2;1;1;0;0;0;0;Lapa;-23.510023;-46.703745
275000;380;54;2;2;1;1;0;0;0;0;Jardim São Luis;-23.654917;-46.742885
750000;1200;105;3;3;1;1;1;0;0;0;Vila Mariana;-23.582119;-46.640767
358000;480;59;3;2;1;1;0;0;1;0;Belém;-23.542265;-46.598087
1000000;1600;150;4;3;1;2;1;0;0;0;Moema;-23.603512;-46.672024
300000;280;58;2;1;0;0;0;0;0;0;Bom Retiro;-23.526096799999998;-46.6314455
1250000;729;81;2;3;2;2;1;0;1;0;Vila Olimpia;-23.599474;-46.675614
450000;500;59;2;2;1;1;1;0;1;0;Butantã;-23.571417999999998;-46.711529
360000;740;75;3;1;0;2;0;0;1;0;Cidade Ademar;-23.6654438;-46.6591798
230000;230;51;2;1;0;1;0;0;0;0;São Mateus;;
329000;0;48;2;2;1;1;0;0;0;0;Penha;-23.519331;-46.553022999999996
230000;200;47;2;1;0;1;0;0;0;0;Cidade Ademar;-23.6750465;-46.6532668
280000;390;48;2;2;1;1;1;0;0;0;Jabaquara;-23.646245999999998;-46.659565
379000;491;70;3;2;1;1;1;0;1;0;Jaguaré;-23.553696;-46.738496000000005
1800000;1990;187;3;4;3;4;0;1;0;0;Água Rasa;-23.5530826;-46.5727801
319999;583;54;2;2;1;1;0;0;0;0;Ipiranga;-23.566972;-46.611198
688000;790;73;2;1;0;1;0;0;0;0;Pinheiros;-23.5545647;-46.6789471
172000;120;45;2;1;0;1;0;0;0;0;Artur Alvim;-23.5511639;-46.4885919
349240;400;63;3;2;1;1;0;0;1;0;Vila Guilherme;-23.5196028;-46.6014367
2890000;1720;172;3;5;3;3;1;0;1;0;Moema;-23.605876000000002;-46.672686999999996
750000;672;107;3;2;3;2;1;0;1;1;Freguesia do Ó;-23.494874;-46.691795
298000;350;61;3;2;1;1;0;0;1;0;São Lucas;-23.604294;-46.518325
595000;650;68;2;2;1;1;1;0;1;0;Santa Cecília;-23.533623000000002;-46.654474
230000;392;47;2;1;0;1;0;0;0;0;São Mateus;-23.612825100000002;-46.479301899999996
159000;100;30;1;2;1;1;0;0;0;0;Cangaíba;-23.507295000000003;-46.5195
240000;380;54;2;1;0;1;0;0;0;0;Cangaíba;-23.510831;-46.529458
220000;450;50;2;1;0;1;0;0;0;0;Carrão;;
340001;522;70;2;2;1;1;1;0;0;0;José Bonifácio;-23.54976;-46.631245
550000;785;63;2;1;0;1;0;0;0;0;Itaim Bibi;-23.583621700000002;-46.6773333
360100;0;61;3;2;0;1;1;0;1;1;Campo Belo;-23.645035;-46.664654
500000;946;38;1;1;0;1;0;0;1;0;Jardim Paulista;-23.5710802;-46.6620237
475000;851;93;3;2;1;1;1;0;0;0;República;-23.540684;-46.637965
798000;670;82;2;2;1;2;1;0;1;0;Cidade Ademar;-23.6717933;-46.634685100000006
1800000;1565;120;2;4;2;1;1;0;0;0;Consolação;-23.563515;-46.669495
290000;450;52;2;2;1;1;1;0;1;0;Campo Grande;-23.680575;-46.681652
200000;530;54;2;1;0;1;1;0;0;0;Cursino;;
160000;150;47;2;2;1;1;0;0;0;0;Lajeado;-23.541180999999998;-46.405825
2590000;2056;193;3;5;3;2;1;0;0;0;Jardim Paulista;-23.569688;-46.653504999999996
800000;110;90;3;1;0;1;0;0;0;0;Itaim Paulista;-23.498213500000002;-46.396454299999995
1200000;900;90;2;2;1;2;1;0;1;0;Pinheiros;-23.562071;-46.684546999999995
739300;0;92;3;2;1;2;1;0;1;0;Vila Formosa;-23.559383;-46.552817
900000;0;143;3;2;1;3;0;0;1;0;Mandaqui;-23.484835;-46.6257766
190000;0;46;2;2;1;1;0;0;0;0;Itaim Paulista;-23.502469;-46.397416
219000;250;41;2;2;1;1;1;0;1;0;Cachoeirinha;-23.475710999999997;-46.659506
2600000;2270;200;3;2;1;2;0;0;0;0;Itaim Bibi;-23.5855931;-46.68790870000001
295000;350;45;1;2;1;1;1;0;1;0;Brás;-23.551660000000002;-46.616213
620000;497;68;2;1;0;1;0;0;0;0;Consolação;-23.552175899999998;-46.6551568
212000;290;44;2;1;0;1;0;0;1;0;São Mateus;;
300000;348;61;1;1;0;0;0;0;0;0;Barra Funda;-23.5292661;-46.6599939
303000;400;48;2;2;1;1;1;0;0;0;Cidade Ademar;-23.666848;-46.674254
390000;0;90;3;2;1;2;1;0;1;1;Jaraguá;-23.523870000000002;-46.652543
658000;800;90;2;1;0;1;0;0;0;0;Consolação;-23.5515103;-46.6532505
680000;560;81;2;2;1;2;1;1;1;0;Tatuapé;-23.534195;-46.571897
495000;450;70;2;1;0;0;0;0;0;0;Bela Vista;-23.553955600000002;-46.648025200000006
299000;400;45;2;2;1;1;0;0;1;0;Liberdade;-23.555293;-46.628528
285000;452;53;2;1;0;0;1;0;0;0;Bela Vista;-23.5586445268;-46.6443698657
250000;413;50;2;2;1;1;1;0;1;0;Raposo Tavares;-23.58588;-46.766288
480000;350;76;3;2;1;2;1;0;0;0;São Lucas;-23.593595699999998;-46.5440502
1900000;1800;250;3;3;2;2;1;1;1;0;Pinheiros;-23.5589384;-46.6727954
303000;465;53;2;2;1;1;0;0;1;0;Vila Prudente;;
679000;606;60;2;2;1;1;1;0;1;0;Consolação;-23.5526306;-46.6515889
415000;570;78;3;2;1;1;1;0;0;0;Anhanguera;-23.661669;-46.684751
179000;0;37;2;2;1;1;1;0;1;0;Perus;-23.406259;-46.737061
399000;499;63;2;2;3;1;0;0;1;0;Saúde;-23.619826999999997;-46.607533000000004
750000;950;94;3;4;1;2;1;0;1;0;Brooklin;-23.612298000000003;-46.681999
600000;867;90;4;3;1;2;0;0;1;0;Tatuapé;-23.54941;-46.551817
400000;757;100;2;2;1;1;1;0;0;0;Bom Retiro;-23.524055;-46.639259
310000;650;67;3;2;1;2;0;0;1;0;Aricanduva;-23.536386;-46.540576
325900;380;53;2;2;1;1;1;0;1;0;Santo Amaro;-23.661189999999998;-46.706288
430000;580;77;3;2;1;2;1;1;1;0;Raposo Tavares;-23.586134;-46.764663
710000;800;64;2;2;1;1;0;0;1;0;Bela Vista;;
650000;1250;80;2;2;1;1;0;0;0;0;Moema;-23.6008598;-46.663140999999996
430000;434;60;2;2;1;1;0;0;1;0;Sacomã;-23.617960999999998;-46.596837
995000;860;102;3;2;1;2;0;0;1;0;Jabaquara;-23.6347097;-46.6363345
8039200;0;278;4;7;4;4;1;1;1;0;Vila Olimpia;-23.596469;-46.680587
240000;440;45;1;1;0;0;0;0;0;0;Sé;-23.5576035;-46.6279384
225000;415;63;2;2;1;1;0;0;0;0;Rio Pequeno;-23.570846;-46.751602
370000;320;65;1;1;0;0;0;0;0;0;República;-23.543633899999996;-46.645671
202000;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
980000;1075;104;3;2;1;1;1;0;0;0;Alto de Pinheiros;-23.545601899999998;-46.7009934
620000;454;70;3;2;1;1;0;0;1;0;Barra Funda;;
368000;480;52;2;1;0;1;0;1;1;0;Bom Retiro;-23.5216531;-46.6419693
1290000;1300;100;3;4;1;1;1;0;0;0;Jardim Paulista;-23.571949;-46.657499
150000;150;45;2;1;0;1;0;0;0;0;Itaim Paulista;-23.4791963;-46.379194700000006
480000;500;79;3;2;1;2;1;1;1;0;Vila Matilde;-23.539666;-46.53168
590000;800;117;3;3;1;1;0;0;0;0;Lapa;-23.519464000000003;-46.704989000000005
1350000;1700;170;4;4;3;2;0;0;1;0;Brooklin;-23.622049800000003;-46.68086829999999
328000;520;65;3;1;0;1;0;1;1;0;Cidade Ademar;-23.6788575;-46.6708452
370000;620;55;2;1;0;1;1;0;1;0;Jabaquara;-23.6504603;-46.6490997
230000;320;54;2;2;1;1;0;0;0;0;Jardim São Luis;-23.655035;-46.7424
255000;440;48;2;1;0;1;1;0;0;0;Itaim Paulista;;
1430000;2800;188;3;5;3;3;1;0;1;0;Vila Sônia;-23.599005;-46.724399
393899;485;60;2;2;1;1;1;0;1;0;Tatuapé;-23.527573;-46.576741
1650000;1550;230;4;4;2;4;0;1;1;0;Santana;-23.491595;-46.629334
188000;0;40;2;2;1;1;1;0;1;0;Sacomã;-23.647607;-46.598135
890000;1500;126;3;4;3;3;0;0;1;0;Mandaqui;-23.477656;-46.6324771
1100000;660;126;3;3;1;2;1;1;1;0;Vila Guilherme;-23.516918;-46.610243
915000;807;110;4;3;1;3;1;0;1;0;Tatuapé;-23.549773000000002;-46.553708
1580000;900;130;3;2;1;1;0;1;0;0;Bela Vista;-23.5623332;-46.651685799999996
370000;400;64;2;2;1;1;0;0;1;0;São Lucas;-23.592848;-46.543935999999995
1476000;2000;82;2;2;1;2;1;0;1;0;Vila Madalena;-23.55505;-46.69321
900000;820;96;2;3;2;2;1;0;1;0;Bom Retiro;-23.521297;-46.648039000000004
515000;0;65;2;2;1;1;1;0;1;0;Liberdade;-23.5621468;-46.633559600000005
792000;1300;105;3;2;1;2;0;1;0;0;Perdizes;-23.5325125;-46.676494899999994
160000;0;45;2;1;0;1;0;0;0;0;Itaquera;-23.5304441;-46.4475378
530000;560;80;3;2;1;2;0;0;1;0;Vila Maria;;
152000;150;32;2;2;1;1;1;0;0;1;Sacomã;-23.634324;-46.594023
368000;240;97;2;1;0;0;0;0;0;0;Bom Retiro;-23.525585600000003;-46.6386636
284000;390;65;3;2;1;1;0;0;1;0;Jardim Ângela;-23.582687;-46.562692999999996
710000;450;55;2;2;1;1;1;0;1;0;Consolação;-23.55685;-46.657206
700000;740;80;2;2;1;1;0;0;0;0;Santa Cecília;-23.533360000000002;-46.65956
1290000;2450;165;3;2;1;2;0;0;1;0;Alto de Pinheiros;;
720000;830;89;3;2;1;2;0;0;1;0;Saúde;-23.60965;-46.613803999999995
550000;750;89;1;2;1;1;1;0;0;0;Tucuruvi;-23.484347;-46.610099
169002;150;44;2;1;0;1;0;0;0;0;Brás;-23.545689499999998;-46.6182027
720000;900;73;2;2;1;1;1;0;0;0;Vila Madalena;-23.544957;-46.693205999999996
3500000;0;221;3;4;3;4;0;0;1;0;Moema;-23.6007995;-46.6632565
379000;340;65;3;2;1;1;1;0;1;1;Belém;-23.536275;-46.598734
373000;350;47;2;1;0;1;0;1;0;0;Tremembé;-23.470118600000003;-46.607825299999995
800000;0;95;3;3;2;2;0;0;1;0;Brooklin;-23.6113228;-46.6894447
179100;190;40;2;2;1;1;1;0;1;0;Brasilândia;-23.471976;-46.676777
280000;460;55;2;2;1;1;0;0;0;0;Cidade Dutra;-23.709521;-46.687888
500000;812;45;1;1;0;1;0;0;1;0;Moema;-23.607135999999997;-46.6604278
310000;365;65;2;2;1;1;0;0;0;0;Grajaú;-23.741197;-46.705818
915000;780;108;3;3;2;2;1;0;1;0;Ipiranga;-23.592853;-46.599382
360000;500;50;2;2;1;1;1;0;1;0;Anhanguera;-23.660846;-46.686396
251000;360;51;1;2;1;1;1;1;0;0;Santa Cecília;-23.53201;-46.658209
755000;840;80;3;1;0;1;0;0;1;0;Perdizes;-23.5389665;-46.6808899
740000;800;90;3;2;1;2;0;0;1;0;Carrão;-23.550353899999998;-46.5417922
290000;350;64;2;2;1;1;1;0;1;0;Campo Grande;-23.69051;-46.678216
269000;350;48;2;2;1;1;1;0;0;1;Penha;-23.526264;-46.536742
199000;0;41;2;2;1;1;1;0;1;0;Saúde;-23.654221;-46.614521
380000;380;71;2;2;1;1;1;0;1;0;Santo Amaro;-23.646779000000002;-46.712932
200000;0;38;1;1;0;1;0;0;1;0;Cangaíba;-23.510982300000002;-46.5426667
415000;450;68;3;2;1;2;0;0;0;0;Carrão;-23.557658;-46.539919
812500;400;65;2;2;1;1;0;0;1;0;Pinheiros;-23.561974600000003;-46.6748447
150000;150;35;2;1;0;0;0;0;0;0;Campo Limpo;;
305000;420;53;2;2;1;1;0;0;1;0;Vila Prudente;;
350000;0;76;2;2;1;1;0;0;0;0;Campo Grande;-23.679201000000003;-46.678984
930000;580;117;3;2;1;2;0;1;1;0;Cidade Dutra;-23.6417909;-46.7201965
178000;200;42;2;1;0;1;1;0;1;0;Itaquera;;
1499999;1000;147;3;4;3;3;1;1;1;0;Ipiranga;-23.5053909;-46.62278320000001
430000;0;68;3;2;1;1;0;0;1;0;Mandaqui;-23.481773999999998;-46.641216
150000;138;51;2;1;0;1;0;0;0;0;Cidade Tiradentes;-23.5896015;-46.411342299999994
159900;0;38;2;2;1;1;0;0;0;0;Itaquera;-23.543508;-46.453339
1900000;2300;187;3;4;1;2;1;1;1;0;Itaim Bibi;-23.584841;-46.675565
419000;839;70;2;2;1;1;0;0;1;0;José Bonifácio;-23.500442;-46.454774
550000;420;63;2;2;1;2;0;0;1;0;Casa Verde;-23.5056813;-46.6657791
273000;350;80;3;1;0;1;0;0;0;0;Vila Formosa;-23.5753082;-46.5293337
590000;482;75;2;1;0;1;0;0;0;0;Bela Vista;-23.563692899999996;-46.649791
827900;0;109;3;4;3;2;0;0;1;0;Mooca;;
5000000;4900;292;4;1;0;5;0;1;1;0;Itaim Bibi;-23.5781782;-46.6720848
510000;880;85;3;2;1;2;1;0;1;0;Mandaqui;-23.481509;-46.631157
2650000;0;206;4;1;4;3;0;0;0;0;Vila Olimpia;-23.600556;-46.674642999999996
